LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.40086424279027677
Amygdala;DICE;STD;0.05747937072803654
Amygdala;HDRFDST;MEAN;14.615409321020277
Amygdala;HDRFDST;STD;2.0711857422823203
GreyMatter;DICE;MEAN;0.39798619779781025
GreyMatter;DICE;STD;0.016279307436109336
GreyMatter;HDRFDST;MEAN;4.44204932118449
GreyMatter;HDRFDST;STD;1.0335365635353282
Hippocampus;DICE;MEAN;0.3502933210078944
Hippocampus;DICE;STD;0.030098969440825893
Hippocampus;HDRFDST;MEAN;19.191806153256387
Hippocampus;HDRFDST;STD;5.2129239948257515
Thalamus;DICE;MEAN;0.6722238837194172
Thalamus;DICE;STD;0.03168901122185916
Thalamus;HDRFDST;MEAN;26.93642561544943
Thalamus;HDRFDST;STD;7.863140280025525
WhiteMatter;DICE;MEAN;0.6616245468721542
WhiteMatter;DICE;STD;0.06523725424168507
WhiteMatter;HDRFDST;MEAN;4.9491327117392965
WhiteMatter;HDRFDST;STD;0.8402888798455191
