LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.40341472864437655
Amygdala;DICE;STD;0.07034685032343058
Amygdala;HDRFDST;MEAN;15.979150496320974
Amygdala;HDRFDST;STD;3.642354927231172
GreyMatter;DICE;MEAN;0.39929541668328633
GreyMatter;DICE;STD;0.016099484113299315
GreyMatter;HDRFDST;MEAN;4.246667793875377
GreyMatter;HDRFDST;STD;1.1686798742434286
Hippocampus;DICE;MEAN;0.35926879772851894
Hippocampus;DICE;STD;0.030154875680833422
Hippocampus;HDRFDST;MEAN;21.47965212208195
Hippocampus;HDRFDST;STD;6.642630857901138
Thalamus;DICE;MEAN;0.6780442313982303
Thalamus;DICE;STD;0.02713230868370261
Thalamus;HDRFDST;MEAN;23.91387915127908
Thalamus;HDRFDST;STD;5.284541979965708
WhiteMatter;DICE;MEAN;0.6613573760593621
WhiteMatter;DICE;STD;0.05963748862756011
WhiteMatter;HDRFDST;MEAN;5.049098697269413
WhiteMatter;HDRFDST;STD;0.8981104304217411
