LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.39654985957612493
Amygdala;DICE;STD;0.0703950754965366
Amygdala;HDRFDST;MEAN;15.40308408353197
Amygdala;HDRFDST;STD;4.532659342554231
GreyMatter;DICE;MEAN;0.39823753601995115
GreyMatter;DICE;STD;0.01658531976447625
GreyMatter;HDRFDST;MEAN;4.163693628477899
GreyMatter;HDRFDST;STD;1.0787285887435005
Hippocampus;DICE;MEAN;0.34934749156104233
Hippocampus;DICE;STD;0.02322941602552937
Hippocampus;HDRFDST;MEAN;14.889049542215128
Hippocampus;HDRFDST;STD;2.0775475276064137
Thalamus;DICE;MEAN;0.6731241658912386
Thalamus;DICE;STD;0.02593274286701534
Thalamus;HDRFDST;MEAN;16.978224089286858
Thalamus;HDRFDST;STD;3.9799380364472405
WhiteMatter;DICE;MEAN;0.6626561034205688
WhiteMatter;DICE;STD;0.06581036969905772
WhiteMatter;HDRFDST;MEAN;4.8184889985475134
WhiteMatter;HDRFDST;STD;0.8844002322911138
