LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.39293274175486326
Amygdala;DICE;STD;0.056203794215354194
Amygdala;HDRFDST;MEAN;14.269987917890614
Amygdala;HDRFDST;STD;2.8226662614017872
GreyMatter;DICE;MEAN;0.39713498165168837
GreyMatter;DICE;STD;0.01708945063174103
GreyMatter;HDRFDST;MEAN;4.207009290222104
GreyMatter;HDRFDST;STD;1.265335067081012
Hippocampus;DICE;MEAN;0.3610896433067064
Hippocampus;DICE;STD;0.029878608841548904
Hippocampus;HDRFDST;MEAN;20.62202827158982
Hippocampus;HDRFDST;STD;6.4909128761484896
Thalamus;DICE;MEAN;0.6756814648233018
Thalamus;DICE;STD;0.024639823697171426
Thalamus;HDRFDST;MEAN;22.808506207070273
Thalamus;HDRFDST;STD;5.354628334631347
WhiteMatter;DICE;MEAN;0.6619882662153976
WhiteMatter;DICE;STD;0.06348270907924165
WhiteMatter;HDRFDST;MEAN;4.936141471058578
WhiteMatter;HDRFDST;STD;0.9135137534244724
