LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4110263558571193
Amygdala;DICE;STD;0.034557235673661854
Amygdala;HDRFDST;MEAN;26.33895965935117
Amygdala;HDRFDST;STD;5.114606931433915
GreyMatter;DICE;MEAN;0.41023973877833564
GreyMatter;DICE;STD;0.019074128578469435
GreyMatter;HDRFDST;MEAN;4.138232559237492
GreyMatter;HDRFDST;STD;0.6892251342389573
Hippocampus;DICE;MEAN;0.37488038638762605
Hippocampus;DICE;STD;0.03202243585053763
Hippocampus;HDRFDST;MEAN;15.486219725915925
Hippocampus;HDRFDST;STD;1.2557860489161732
Thalamus;DICE;MEAN;0.7024037007219279
Thalamus;DICE;STD;0.02995759447904383
Thalamus;HDRFDST;MEAN;20.54836493035672
Thalamus;HDRFDST;STD;2.9435860253925425
WhiteMatter;DICE;MEAN;0.667125605401614
WhiteMatter;DICE;STD;0.02783015777018781
WhiteMatter;HDRFDST;MEAN;5.068623390278466
WhiteMatter;HDRFDST;STD;0.33023768337672227
