LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.39592685954224843
Amygdala;DICE;STD;0.059677158708457856
Amygdala;HDRFDST;MEAN;15.332605051375953
Amygdala;HDRFDST;STD;4.208470308618154
GreyMatter;DICE;MEAN;0.4008510711183112
GreyMatter;DICE;STD;0.019030340105179257
GreyMatter;HDRFDST;MEAN;4.068499541676536
GreyMatter;HDRFDST;STD;1.5320938219893152
Hippocampus;DICE;MEAN;0.3740799876589666
Hippocampus;DICE;STD;0.03919663799263171
Hippocampus;HDRFDST;MEAN;18.719697425903288
Hippocampus;HDRFDST;STD;6.04755556259136
Thalamus;DICE;MEAN;0.6797434504937888
Thalamus;DICE;STD;0.028819574145621946
Thalamus;HDRFDST;MEAN;22.368469757637413
Thalamus;HDRFDST;STD;6.225075156306177
WhiteMatter;DICE;MEAN;0.6596150758008057
WhiteMatter;DICE;STD;0.06220082101975307
WhiteMatter;HDRFDST;MEAN;4.926811203336106
WhiteMatter;HDRFDST;STD;0.7915373438327618
