LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4000994685615605
Amygdala;DICE;STD;0.029695305957703894
Amygdala;HDRFDST;MEAN;13.764952082445948
Amygdala;HDRFDST;STD;1.1072913654350518
GreyMatter;DICE;MEAN;0.4057901122386161
GreyMatter;DICE;STD;0.018682815574393226
GreyMatter;HDRFDST;MEAN;3.8650442334219797
GreyMatter;HDRFDST;STD;0.6011930419520025
Hippocampus;DICE;MEAN;0.3746903081480143
Hippocampus;DICE;STD;0.02899002698145513
Hippocampus;HDRFDST;MEAN;13.642620663309447
Hippocampus;HDRFDST;STD;0.9374974330856135
Thalamus;DICE;MEAN;0.672354718166632
Thalamus;DICE;STD;0.031134260062532643
Thalamus;HDRFDST;MEAN;22.547490486751354
Thalamus;HDRFDST;STD;4.19650720836474
WhiteMatter;DICE;MEAN;0.6653305253060008
WhiteMatter;DICE;STD;0.029455803445299047
WhiteMatter;HDRFDST;MEAN;5.097745133752307
WhiteMatter;HDRFDST;STD;0.336146621736214
