LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.40873748379601765
Amygdala;DICE;STD;0.05758345417597668
Amygdala;HDRFDST;MEAN;14.318474186813608
Amygdala;HDRFDST;STD;2.1169074050492562
GreyMatter;DICE;MEAN;0.3971744255800858
GreyMatter;DICE;STD;0.017183486590758853
GreyMatter;HDRFDST;MEAN;4.39606618129416
GreyMatter;HDRFDST;STD;1.474653223534869
Hippocampus;DICE;MEAN;0.3873766849043876
Hippocampus;DICE;STD;0.03284285502217999
Hippocampus;HDRFDST;MEAN;13.219839889095365
Hippocampus;HDRFDST;STD;1.8803811599468407
Thalamus;DICE;MEAN;0.6643007983104755
Thalamus;DICE;STD;0.031078017017439164
Thalamus;HDRFDST;MEAN;21.26100232830563
Thalamus;HDRFDST;STD;4.446322075129375
WhiteMatter;DICE;MEAN;0.6602361669945437
WhiteMatter;DICE;STD;0.0658648602238685
WhiteMatter;HDRFDST;MEAN;5.008437895863553
WhiteMatter;HDRFDST;STD;0.9030779829438123
