LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3931631061191894
Amygdala;DICE;STD;0.05692605326173252
Amygdala;HDRFDST;MEAN;14.026139810643738
Amygdala;HDRFDST;STD;1.3665291845675394
GreyMatter;DICE;MEAN;0.40278801970703954
GreyMatter;DICE;STD;0.017076630406654022
GreyMatter;HDRFDST;MEAN;3.99644096848967
GreyMatter;HDRFDST;STD;0.9101975529396628
Hippocampus;DICE;MEAN;0.3638742899967462
Hippocampus;DICE;STD;0.028235405186761754
Hippocampus;HDRFDST;MEAN;19.535077192192972
Hippocampus;HDRFDST;STD;7.802612325052551
Thalamus;DICE;MEAN;0.6838087900920395
Thalamus;DICE;STD;0.029049360853161097
Thalamus;HDRFDST;MEAN;19.53755241461464
Thalamus;HDRFDST;STD;5.914731240401841
WhiteMatter;DICE;MEAN;0.6565199343664962
WhiteMatter;DICE;STD;0.06666867105712253
WhiteMatter;HDRFDST;MEAN;4.686373896519674
WhiteMatter;HDRFDST;STD;0.7334164587865487
