LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.418606122460124
Amygdala;DICE;STD;0.03428190431106047
Amygdala;HDRFDST;MEAN;13.705693388361329
Amygdala;HDRFDST;STD;2.270235394012843
GreyMatter;DICE;MEAN;0.40936139471973665
GreyMatter;DICE;STD;0.01849235983414829
GreyMatter;HDRFDST;MEAN;3.65502704850976
GreyMatter;HDRFDST;STD;0.49069060991834224
Hippocampus;DICE;MEAN;0.3621012017112852
Hippocampus;DICE;STD;0.02643077586508144
Hippocampus;HDRFDST;MEAN;15.942915377270158
Hippocampus;HDRFDST;STD;1.011656697305354
Thalamus;DICE;MEAN;0.6722830925256083
Thalamus;DICE;STD;0.030163837253242724
Thalamus;HDRFDST;MEAN;27.612875080194023
Thalamus;HDRFDST;STD;5.198954683934062
WhiteMatter;DICE;MEAN;0.663525045812692
WhiteMatter;DICE;STD;0.025794164368622276
WhiteMatter;HDRFDST;MEAN;5.279637264258788
WhiteMatter;HDRFDST;STD;0.35416148555422017
