LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3971944929744603
Amygdala;DICE;STD;0.07171435336587598
Amygdala;HDRFDST;MEAN;13.7622694878852
Amygdala;HDRFDST;STD;1.3783825821679658
GreyMatter;DICE;MEAN;0.3950700725996964
GreyMatter;DICE;STD;0.017621777486236886
GreyMatter;HDRFDST;MEAN;4.014601922169604
GreyMatter;HDRFDST;STD;0.8848567152438425
Hippocampus;DICE;MEAN;0.3608907351008202
Hippocampus;DICE;STD;0.023861283737515178
Hippocampus;HDRFDST;MEAN;15.836159052730986
Hippocampus;HDRFDST;STD;3.4082350940929036
Thalamus;DICE;MEAN;0.6793248160660589
Thalamus;DICE;STD;0.02809871231798401
Thalamus;HDRFDST;MEAN;17.364278061252804
Thalamus;HDRFDST;STD;1.2173115507109882
WhiteMatter;DICE;MEAN;0.6668749561595954
WhiteMatter;DICE;STD;0.0585404470631428
WhiteMatter;HDRFDST;MEAN;4.8138475894234345
WhiteMatter;HDRFDST;STD;0.725859067451933
