LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.38794242496931913
Amygdala;DICE;STD;0.06947288710760519
Amygdala;HDRFDST;MEAN;15.418668443413969
Amygdala;HDRFDST;STD;3.919778492730192
GreyMatter;DICE;MEAN;0.39777771178099025
GreyMatter;DICE;STD;0.017638442371004114
GreyMatter;HDRFDST;MEAN;4.221531868330969
GreyMatter;HDRFDST;STD;1.085665088628181
Hippocampus;DICE;MEAN;0.35140191119991354
Hippocampus;DICE;STD;0.022814883586773166
Hippocampus;HDRFDST;MEAN;16.231744614677325
Hippocampus;HDRFDST;STD;1.824956647127158
Thalamus;DICE;MEAN;0.673934802495942
Thalamus;DICE;STD;0.03323299223119623
Thalamus;HDRFDST;MEAN;23.932303353087555
Thalamus;HDRFDST;STD;8.077428812177429
WhiteMatter;DICE;MEAN;0.6600445788719881
WhiteMatter;DICE;STD;0.06412517096201563
WhiteMatter;HDRFDST;MEAN;4.859315160461058
WhiteMatter;HDRFDST;STD;0.9418365948047079
