LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4027303730752828
Amygdala;DICE;STD;0.06030007902053293
Amygdala;HDRFDST;MEAN;14.078916594570495
Amygdala;HDRFDST;STD;2.2768635275588065
GreyMatter;DICE;MEAN;0.4007990354447363
GreyMatter;DICE;STD;0.018051957929181166
GreyMatter;HDRFDST;MEAN;4.091259799690819
GreyMatter;HDRFDST;STD;1.2089637097257462
Hippocampus;DICE;MEAN;0.3662630654844963
Hippocampus;DICE;STD;0.02352884873300659
Hippocampus;HDRFDST;MEAN;19.685181819366385
Hippocampus;HDRFDST;STD;4.170565517826942
Thalamus;DICE;MEAN;0.6537793578352491
Thalamus;DICE;STD;0.035012563906836325
Thalamus;HDRFDST;MEAN;25.98957897251966
Thalamus;HDRFDST;STD;8.126609676314231
WhiteMatter;DICE;MEAN;0.664858400684472
WhiteMatter;DICE;STD;0.06170614172185953
WhiteMatter;HDRFDST;MEAN;4.718070460268004
WhiteMatter;HDRFDST;STD;0.7347184031630501
