LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4156677294892706
Amygdala;DICE;STD;0.07819997281193063
Amygdala;HDRFDST;MEAN;15.314095602981686
Amygdala;HDRFDST;STD;4.645263809810693
GreyMatter;DICE;MEAN;0.3993040900152992
GreyMatter;DICE;STD;0.017942829115562386
GreyMatter;HDRFDST;MEAN;4.114356042063667
GreyMatter;HDRFDST;STD;1.0826238308545573
Hippocampus;DICE;MEAN;0.3796443001875038
Hippocampus;DICE;STD;0.028583670771949166
Hippocampus;HDRFDST;MEAN;15.590919029329584
Hippocampus;HDRFDST;STD;2.631205773193864
Thalamus;DICE;MEAN;0.6697128145025208
Thalamus;DICE;STD;0.03618418537922676
Thalamus;HDRFDST;MEAN;18.03998945949794
Thalamus;HDRFDST;STD;1.4348450443177887
WhiteMatter;DICE;MEAN;0.6624122265062852
WhiteMatter;DICE;STD;0.06516050651116076
WhiteMatter;HDRFDST;MEAN;4.643045901470576
WhiteMatter;HDRFDST;STD;0.6649246249292344
