LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.41519927722376193
Amygdala;DICE;STD;0.06432797730906839
Amygdala;HDRFDST;MEAN;18.31614507268761
Amygdala;HDRFDST;STD;12.935177991672994
GreyMatter;DICE;MEAN;0.4011203867134145
GreyMatter;DICE;STD;0.01871032421834989
GreyMatter;HDRFDST;MEAN;4.0653832594691925
GreyMatter;HDRFDST;STD;1.2540569977587321
Hippocampus;DICE;MEAN;0.35728635065481884
Hippocampus;DICE;STD;0.026443545992128108
Hippocampus;HDRFDST;MEAN;32.173933882428486
Hippocampus;HDRFDST;STD;5.53515840144799
Thalamus;DICE;MEAN;0.6921024464814584
Thalamus;DICE;STD;0.034831466060533264
Thalamus;HDRFDST;MEAN;24.121769867985698
Thalamus;HDRFDST;STD;4.487785471247184
WhiteMatter;DICE;MEAN;0.661824764250622
WhiteMatter;DICE;STD;0.059608825689460604
WhiteMatter;HDRFDST;MEAN;4.946185958699006
WhiteMatter;HDRFDST;STD;0.7970222468468453
