LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.410445005842835
Amygdala;DICE;STD;0.058926470558068905
Amygdala;HDRFDST;MEAN;13.670425108386407
Amygdala;HDRFDST;STD;1.2725868756192844
GreyMatter;DICE;MEAN;0.39448607455206053
GreyMatter;DICE;STD;0.017159192618512134
GreyMatter;HDRFDST;MEAN;4.579167685466113
GreyMatter;HDRFDST;STD;1.1963374558973403
Hippocampus;DICE;MEAN;0.36229738455072724
Hippocampus;DICE;STD;0.03354173072093274
Hippocampus;HDRFDST;MEAN;15.488330055335737
Hippocampus;HDRFDST;STD;1.9523401591381766
Thalamus;DICE;MEAN;0.6767301634419802
Thalamus;DICE;STD;0.034156085043325034
Thalamus;HDRFDST;MEAN;21.45716718501176
Thalamus;HDRFDST;STD;6.781590992861081
WhiteMatter;DICE;MEAN;0.6621885332520037
WhiteMatter;DICE;STD;0.06524132857826707
WhiteMatter;HDRFDST;MEAN;4.906700836512151
WhiteMatter;HDRFDST;STD;0.7901182828988069
