LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4096333932411347
Amygdala;DICE;STD;0.05280067758306604
Amygdala;HDRFDST;MEAN;15.946915915901183
Amygdala;HDRFDST;STD;1.641911316477689
GreyMatter;DICE;MEAN;0.39627378386445655
GreyMatter;DICE;STD;0.01695630877979709
GreyMatter;HDRFDST;MEAN;4.4006746354945205
GreyMatter;HDRFDST;STD;1.1108837709297805
Hippocampus;DICE;MEAN;0.35865284650979345
Hippocampus;DICE;STD;0.026035560676336625
Hippocampus;HDRFDST;MEAN;16.08429517284703
Hippocampus;HDRFDST;STD;2.0482794713441215
Thalamus;DICE;MEAN;0.677074670650809
Thalamus;DICE;STD;0.03325827727761142
Thalamus;HDRFDST;MEAN;28.294610038317245
Thalamus;HDRFDST;STD;7.11442497884102
WhiteMatter;DICE;MEAN;0.6622057468464513
WhiteMatter;DICE;STD;0.06216498981257424
WhiteMatter;HDRFDST;MEAN;4.980642980710516
WhiteMatter;HDRFDST;STD;0.8325836286518374
