LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4344562771108701
Amygdala;DICE;STD;0.06495464944444057
Amygdala;HDRFDST;MEAN;12.980844287191193
Amygdala;HDRFDST;STD;1.2237980191583038
GreyMatter;DICE;MEAN;0.4005107117784729
GreyMatter;DICE;STD;0.01803900561841499
GreyMatter;HDRFDST;MEAN;3.9907205765648164
GreyMatter;HDRFDST;STD;1.2141454936630027
Hippocampus;DICE;MEAN;0.3558886050816651
Hippocampus;DICE;STD;0.0256194268977414
Hippocampus;HDRFDST;MEAN;16.260859929046216
Hippocampus;HDRFDST;STD;1.5762088592375918
Thalamus;DICE;MEAN;0.6816238249289104
Thalamus;DICE;STD;0.030433971810097434
Thalamus;HDRFDST;MEAN;22.064606771553485
Thalamus;HDRFDST;STD;5.937434464203878
WhiteMatter;DICE;MEAN;0.663395090428445
WhiteMatter;DICE;STD;0.06360964473404983
WhiteMatter;HDRFDST;MEAN;4.86832222090497
WhiteMatter;HDRFDST;STD;0.8941133895893192
