LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.40272765668885124
Amygdala;DICE;STD;0.059461367967698124
Amygdala;HDRFDST;MEAN;13.696210653843428
Amygdala;HDRFDST;STD;1.1462171371715657
GreyMatter;DICE;MEAN;0.39746726003222743
GreyMatter;DICE;STD;0.01682241911219887
GreyMatter;HDRFDST;MEAN;4.3407762220417805
GreyMatter;HDRFDST;STD;1.2073366515420147
Hippocampus;DICE;MEAN;0.3657225596114926
Hippocampus;DICE;STD;0.031290914377262016
Hippocampus;HDRFDST;MEAN;16.388158140599877
Hippocampus;HDRFDST;STD;2.3933810308202146
Thalamus;DICE;MEAN;0.6753729727062429
Thalamus;DICE;STD;0.03598518508178118
Thalamus;HDRFDST;MEAN;23.338742442980294
Thalamus;HDRFDST;STD;9.455321315546614
WhiteMatter;DICE;MEAN;0.6576868228860271
WhiteMatter;DICE;STD;0.0642276451654433
WhiteMatter;HDRFDST;MEAN;4.83886328168003
WhiteMatter;HDRFDST;STD;0.7651157698079176
