LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3827035883719844
Amygdala;DICE;STD;0.04743687164365638
Amygdala;HDRFDST;MEAN;13.943580330099866
Amygdala;HDRFDST;STD;1.0375777455459059
GreyMatter;DICE;MEAN;0.3957395180176227
GreyMatter;DICE;STD;0.016639047304134257
GreyMatter;HDRFDST;MEAN;4.545179070820471
GreyMatter;HDRFDST;STD;1.2005612080088053
Hippocampus;DICE;MEAN;0.37188308775132645
Hippocampus;DICE;STD;0.02570368554600721
Hippocampus;HDRFDST;MEAN;14.722053934814255
Hippocampus;HDRFDST;STD;3.0921073623695765
Thalamus;DICE;MEAN;0.6763246459188057
Thalamus;DICE;STD;0.03690802416119082
Thalamus;HDRFDST;MEAN;16.17997747908737
Thalamus;HDRFDST;STD;4.359854215019759
WhiteMatter;DICE;MEAN;0.6678080352880577
WhiteMatter;DICE;STD;0.06170850031056764
WhiteMatter;HDRFDST;MEAN;4.697847952603871
WhiteMatter;HDRFDST;STD;0.7281652382636924
