LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4044371491611319
Amygdala;DICE;STD;0.05821346330051069
Amygdala;HDRFDST;MEAN;15.34582467706357
Amygdala;HDRFDST;STD;5.177418756564583
GreyMatter;DICE;MEAN;0.3980776412430331
GreyMatter;DICE;STD;0.01856255041691784
GreyMatter;HDRFDST;MEAN;4.222299515712966
GreyMatter;HDRFDST;STD;1.3312350654974685
Hippocampus;DICE;MEAN;0.36285221987980726
Hippocampus;DICE;STD;0.028527216673447167
Hippocampus;HDRFDST;MEAN;20.30621198933035
Hippocampus;HDRFDST;STD;2.560811325415497
Thalamus;DICE;MEAN;0.6870592917419569
Thalamus;DICE;STD;0.033990357698793425
Thalamus;HDRFDST;MEAN;19.558432732963535
Thalamus;HDRFDST;STD;2.380695072902117
WhiteMatter;DICE;MEAN;0.6611367131496293
WhiteMatter;DICE;STD;0.059442281318229456
WhiteMatter;HDRFDST;MEAN;4.805488422204746
WhiteMatter;HDRFDST;STD;0.7792823776116998
