LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3988917885469513
Amygdala;DICE;STD;0.06524718540835861
Amygdala;HDRFDST;MEAN;14.33431895436343
Amygdala;HDRFDST;STD;1.5579794974829724
GreyMatter;DICE;MEAN;0.39836732506305755
GreyMatter;DICE;STD;0.017632434809292028
GreyMatter;HDRFDST;MEAN;4.2787392124158865
GreyMatter;HDRFDST;STD;1.1368336519186435
Hippocampus;DICE;MEAN;0.3716411393128535
Hippocampus;DICE;STD;0.037206024929095284
Hippocampus;HDRFDST;MEAN;15.214986118387873
Hippocampus;HDRFDST;STD;2.0258818863063808
Thalamus;DICE;MEAN;0.6714223752970037
Thalamus;DICE;STD;0.021803007038836898
Thalamus;HDRFDST;MEAN;31.042394818743297
Thalamus;HDRFDST;STD;5.888100195925613
WhiteMatter;DICE;MEAN;0.6614791625830414
WhiteMatter;DICE;STD;0.062205668863066034
WhiteMatter;HDRFDST;MEAN;5.0383408374268255
WhiteMatter;HDRFDST;STD;0.6442993139195138
