LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4039465699554768
Amygdala;DICE;STD;0.0571987979451947
Amygdala;HDRFDST;MEAN;14.230665944873868
Amygdala;HDRFDST;STD;1.8406919257189867
GreyMatter;DICE;MEAN;0.39736682659414574
GreyMatter;DICE;STD;0.017582398691596644
GreyMatter;HDRFDST;MEAN;4.075956519836003
GreyMatter;HDRFDST;STD;1.3366295105250319
Hippocampus;DICE;MEAN;0.3569346187525524
Hippocampus;DICE;STD;0.03268790494124703
Hippocampus;HDRFDST;MEAN;14.914883260552653
Hippocampus;HDRFDST;STD;2.201421659765835
Thalamus;DICE;MEAN;0.6722266762394884
Thalamus;DICE;STD;0.043433986075474273
Thalamus;HDRFDST;MEAN;26.73308190002868
Thalamus;HDRFDST;STD;9.759217802998299
WhiteMatter;DICE;MEAN;0.6642162340838724
WhiteMatter;DICE;STD;0.06044093438442986
WhiteMatter;HDRFDST;MEAN;4.753219040469382
WhiteMatter;HDRFDST;STD;0.7119752476872556
