LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.40862212278479226
Amygdala;DICE;STD;0.060038028897049914
Amygdala;HDRFDST;MEAN;13.438767266504115
Amygdala;HDRFDST;STD;1.095232558289557
GreyMatter;DICE;MEAN;0.3982222644463006
GreyMatter;DICE;STD;0.01769568247937881
GreyMatter;HDRFDST;MEAN;4.334638145781092
GreyMatter;HDRFDST;STD;1.2692171386880402
Hippocampus;DICE;MEAN;0.3688951854291783
Hippocampus;DICE;STD;0.031182452491333446
Hippocampus;HDRFDST;MEAN;16.86230107131753
Hippocampus;HDRFDST;STD;2.0402947287692563
Thalamus;DICE;MEAN;0.6734701435596806
Thalamus;DICE;STD;0.037047411597701474
Thalamus;HDRFDST;MEAN;24.827154916537314
Thalamus;HDRFDST;STD;8.741417433703592
WhiteMatter;DICE;MEAN;0.6550934708651823
WhiteMatter;DICE;STD;0.06479867755062224
WhiteMatter;HDRFDST;MEAN;4.866867877646275
WhiteMatter;HDRFDST;STD;0.7166568645696764
