LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.37923071443210044
Amygdala;DICE;STD;0.06353716289393173
Amygdala;HDRFDST;MEAN;14.481062242813284
Amygdala;HDRFDST;STD;2.607457827035265
GreyMatter;DICE;MEAN;0.4004385929313467
GreyMatter;DICE;STD;0.016939714159914323
GreyMatter;HDRFDST;MEAN;4.198059775391717
GreyMatter;HDRFDST;STD;1.037445961117036
Hippocampus;DICE;MEAN;0.36000291848229493
Hippocampus;DICE;STD;0.03333668818979539
Hippocampus;HDRFDST;MEAN;16.893122556700355
Hippocampus;HDRFDST;STD;4.595912345149934
Thalamus;DICE;MEAN;0.6542184226058357
Thalamus;DICE;STD;0.03277416194196992
Thalamus;HDRFDST;MEAN;28.466475847949745
Thalamus;HDRFDST;STD;7.332104254447954
WhiteMatter;DICE;MEAN;0.6594844064846511
WhiteMatter;DICE;STD;0.06361167665701516
WhiteMatter;HDRFDST;MEAN;4.791742867428736
WhiteMatter;HDRFDST;STD;0.7343025891591598
