LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.39469620620159074
Amygdala;DICE;STD;0.06549666244905862
Amygdala;HDRFDST;MEAN;23.8004133794494
Amygdala;HDRFDST;STD;5.580351509298136
GreyMatter;DICE;MEAN;0.3976508969472406
GreyMatter;DICE;STD;0.01987434057655967
GreyMatter;HDRFDST;MEAN;4.194297047210408
GreyMatter;HDRFDST;STD;1.1865379386104982
Hippocampus;DICE;MEAN;0.3657602712598147
Hippocampus;DICE;STD;0.03740962728083556
Hippocampus;HDRFDST;MEAN;17.194234824223372
Hippocampus;HDRFDST;STD;1.1217347322180384
Thalamus;DICE;MEAN;0.6862567968421335
Thalamus;DICE;STD;0.02256629490471737
Thalamus;HDRFDST;MEAN;16.098784016144826
Thalamus;HDRFDST;STD;2.937542034000506
WhiteMatter;DICE;MEAN;0.6608962873654766
WhiteMatter;DICE;STD;0.06335624728951442
WhiteMatter;HDRFDST;MEAN;4.783265745548034
WhiteMatter;HDRFDST;STD;0.8487454314850892
