LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4148336016354574
Amygdala;DICE;STD;0.05388427128482917
Amygdala;HDRFDST;MEAN;13.505487636083576
Amygdala;HDRFDST;STD;1.1839779185414459
GreyMatter;DICE;MEAN;0.3935236142867603
GreyMatter;DICE;STD;0.018502958230845065
GreyMatter;HDRFDST;MEAN;4.159459432113947
GreyMatter;HDRFDST;STD;1.094941657166407
Hippocampus;DICE;MEAN;0.3567151062930224
Hippocampus;DICE;STD;0.02642183393383274
Hippocampus;HDRFDST;MEAN;15.707068304145377
Hippocampus;HDRFDST;STD;2.3849539385303844
Thalamus;DICE;MEAN;0.6841873622700997
Thalamus;DICE;STD;0.0245483891994065
Thalamus;HDRFDST;MEAN;21.45806566353211
Thalamus;HDRFDST;STD;4.353322636739004
WhiteMatter;DICE;MEAN;0.6681064474490808
WhiteMatter;DICE;STD;0.06540913067574922
WhiteMatter;HDRFDST;MEAN;4.668475351330632
WhiteMatter;HDRFDST;STD;0.8398439700434456
