LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.40871906429893234
Amygdala;DICE;STD;0.06107747023884355
Amygdala;HDRFDST;MEAN;21.480881929323367
Amygdala;HDRFDST;STD;2.5043385431025222
GreyMatter;DICE;MEAN;0.3986158721916031
GreyMatter;DICE;STD;0.01833666879876869
GreyMatter;HDRFDST;MEAN;4.263974018545802
GreyMatter;HDRFDST;STD;1.1910187106701409
Hippocampus;DICE;MEAN;0.36411203812738063
Hippocampus;DICE;STD;0.028622537553188783
Hippocampus;HDRFDST;MEAN;18.888211141695354
Hippocampus;HDRFDST;STD;8.320786012555272
Thalamus;DICE;MEAN;0.6919549053098567
Thalamus;DICE;STD;0.03263531685687575
Thalamus;HDRFDST;MEAN;22.131533408335628
Thalamus;HDRFDST;STD;5.647586121142739
WhiteMatter;DICE;MEAN;0.6594969045406851
WhiteMatter;DICE;STD;0.06114280953810871
WhiteMatter;HDRFDST;MEAN;4.938803220072503
WhiteMatter;HDRFDST;STD;0.6389231201024632
