LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.39090785253730387
Amygdala;DICE;STD;0.05600858711412118
Amygdala;HDRFDST;MEAN;15.936473593618512
Amygdala;HDRFDST;STD;1.9567343713186547
GreyMatter;DICE;MEAN;0.39466055910845677
GreyMatter;DICE;STD;0.018636902672297923
GreyMatter;HDRFDST;MEAN;4.2877179845585776
GreyMatter;HDRFDST;STD;1.231046093732046
Hippocampus;DICE;MEAN;0.3554862355390836
Hippocampus;DICE;STD;0.03201585630572736
Hippocampus;HDRFDST;MEAN;14.645554613973792
Hippocampus;HDRFDST;STD;2.916801338643234
Thalamus;DICE;MEAN;0.6801548317667083
Thalamus;DICE;STD;0.020868933561211646
Thalamus;HDRFDST;MEAN;19.026410812215264
Thalamus;HDRFDST;STD;5.078945914736455
WhiteMatter;DICE;MEAN;0.6587018674771484
WhiteMatter;DICE;STD;0.07393571585061258
WhiteMatter;HDRFDST;MEAN;4.996633301854175
WhiteMatter;HDRFDST;STD;0.8565370084251177
