LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.38961506960667047
Amygdala;DICE;STD;0.058574288252128216
Amygdala;HDRFDST;MEAN;14.931506111869194
Amygdala;HDRFDST;STD;2.819596643353965
GreyMatter;DICE;MEAN;0.39825474139642136
GreyMatter;DICE;STD;0.0169155161250177
GreyMatter;HDRFDST;MEAN;4.203530413209887
GreyMatter;HDRFDST;STD;1.2370659098122125
Hippocampus;DICE;MEAN;0.36051202144201755
Hippocampus;DICE;STD;0.030329079409897625
Hippocampus;HDRFDST;MEAN;15.232073693790136
Hippocampus;HDRFDST;STD;1.6074610374583076
Thalamus;DICE;MEAN;0.6717272412961712
Thalamus;DICE;STD;0.023232029239009334
Thalamus;HDRFDST;MEAN;20.296613180949617
Thalamus;HDRFDST;STD;3.747998583631309
WhiteMatter;DICE;MEAN;0.664003994904519
WhiteMatter;DICE;STD;0.061868165291574
WhiteMatter;HDRFDST;MEAN;4.629299420063221
WhiteMatter;HDRFDST;STD;0.6852640946396669
