LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.40091024183839785
Amygdala;DICE;STD;0.0769976579798947
Amygdala;HDRFDST;MEAN;14.580149515292357
Amygdala;HDRFDST;STD;4.185599134140778
GreyMatter;DICE;MEAN;0.3975507244349031
GreyMatter;DICE;STD;0.0175072850877335
GreyMatter;HDRFDST;MEAN;4.1566509772810925
GreyMatter;HDRFDST;STD;1.1498924528268464
Hippocampus;DICE;MEAN;0.370171350766383
Hippocampus;DICE;STD;0.031560495849333854
Hippocampus;HDRFDST;MEAN;15.498110040570396
Hippocampus;HDRFDST;STD;2.9340390539955434
Thalamus;DICE;MEAN;0.6685251139102126
Thalamus;DICE;STD;0.030100744685223887
Thalamus;HDRFDST;MEAN;22.24093053913364
Thalamus;HDRFDST;STD;5.894150384358422
WhiteMatter;DICE;MEAN;0.6639538817844005
WhiteMatter;DICE;STD;0.06237775797085445
WhiteMatter;HDRFDST;MEAN;4.927011064259459
WhiteMatter;HDRFDST;STD;0.7242665066568151
