LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3982705466498005
Amygdala;DICE;STD;0.05993026942603722
Amygdala;HDRFDST;MEAN;14.230729682509004
Amygdala;HDRFDST;STD;1.5120624006161867
GreyMatter;DICE;MEAN;0.3993023336456463
GreyMatter;DICE;STD;0.018595596806565313
GreyMatter;HDRFDST;MEAN;4.046004998987197
GreyMatter;HDRFDST;STD;1.1531884270016814
Hippocampus;DICE;MEAN;0.36923659035262746
Hippocampus;DICE;STD;0.024066292484033528
Hippocampus;HDRFDST;MEAN;16.720366593367746
Hippocampus;HDRFDST;STD;1.82464818071646
Thalamus;DICE;MEAN;0.6557369794974017
Thalamus;DICE;STD;0.03376539466975034
Thalamus;HDRFDST;MEAN;26.322565051601618
Thalamus;HDRFDST;STD;8.43341977516838
WhiteMatter;DICE;MEAN;0.6644410001624765
WhiteMatter;DICE;STD;0.06239415341227378
WhiteMatter;HDRFDST;MEAN;4.709579347713704
WhiteMatter;HDRFDST;STD;0.7210148178703146
