LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.39800324436101686
Amygdala;DICE;STD;0.07019276828584865
Amygdala;HDRFDST;MEAN;14.669368290252539
Amygdala;HDRFDST;STD;3.702652287878692
GreyMatter;DICE;MEAN;0.3966492539254456
GreyMatter;DICE;STD;0.01779153258187315
GreyMatter;HDRFDST;MEAN;4.284765695538678
GreyMatter;HDRFDST;STD;1.2809304955129086
Hippocampus;DICE;MEAN;0.3613097022657198
Hippocampus;DICE;STD;0.024144119487593138
Hippocampus;HDRFDST;MEAN;16.902387410476315
Hippocampus;HDRFDST;STD;5.090117859752534
Thalamus;DICE;MEAN;0.6774953710462556
Thalamus;DICE;STD;0.036035729085357605
Thalamus;HDRFDST;MEAN;24.735491124475146
Thalamus;HDRFDST;STD;5.644065806757682
WhiteMatter;DICE;MEAN;0.6591456213250704
WhiteMatter;DICE;STD;0.062406230754480506
WhiteMatter;HDRFDST;MEAN;4.891548961767702
WhiteMatter;HDRFDST;STD;0.6875672728026803
