LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.39199036680345867
Amygdala;DICE;STD;0.06658075983447245
Amygdala;HDRFDST;MEAN;15.219476194582702
Amygdala;HDRFDST;STD;3.9455727546872557
GreyMatter;DICE;MEAN;0.40057548362022866
GreyMatter;DICE;STD;0.01686077388392219
GreyMatter;HDRFDST;MEAN;3.934696373891041
GreyMatter;HDRFDST;STD;0.904524430454314
Hippocampus;DICE;MEAN;0.38880036812649166
Hippocampus;DICE;STD;0.03750052651253907
Hippocampus;HDRFDST;MEAN;16.885964884839904
Hippocampus;HDRFDST;STD;5.819294622886323
Thalamus;DICE;MEAN;0.6934435374591621
Thalamus;DICE;STD;0.02929008810136579
Thalamus;HDRFDST;MEAN;19.986459162147273
Thalamus;HDRFDST;STD;7.425728931210688
WhiteMatter;DICE;MEAN;0.6640202587306963
WhiteMatter;DICE;STD;0.06327152966581753
WhiteMatter;HDRFDST;MEAN;4.826661588164728
WhiteMatter;HDRFDST;STD;0.7767482947101634
