LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.36238515455092896
Amygdala;DICE;STD;0.06417790441427348
Amygdala;HDRFDST;MEAN;19.91097247819767
Amygdala;HDRFDST;STD;7.12412626028307
GreyMatter;DICE;MEAN;0.3839971456527888
GreyMatter;DICE;STD;0.01767756381807986
GreyMatter;HDRFDST;MEAN;5.445727530779935
GreyMatter;HDRFDST;STD;1.2822057793137085
Hippocampus;DICE;MEAN;0.24185592463900654
Hippocampus;DICE;STD;0.018673836243553222
Hippocampus;HDRFDST;MEAN;22.720108982043627
Hippocampus;HDRFDST;STD;2.8454609194400398
Thalamus;DICE;MEAN;0.6364398311858613
Thalamus;DICE;STD;0.02885042497712297
Thalamus;HDRFDST;MEAN;17.463130380183298
Thalamus;HDRFDST;STD;8.56382375605191
WhiteMatter;DICE;MEAN;0.6487988589198146
WhiteMatter;DICE;STD;0.06105221365119601
WhiteMatter;HDRFDST;MEAN;5.196796648646627
WhiteMatter;HDRFDST;STD;0.7023564569470334
