LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3814002884907485
Amygdala;DICE;STD;0.05981288832803725
Amygdala;HDRFDST;MEAN;15.029261919675795
Amygdala;HDRFDST;STD;2.474123309332621
GreyMatter;DICE;MEAN;0.3981911967322319
GreyMatter;DICE;STD;0.017809270978059087
GreyMatter;HDRFDST;MEAN;4.164786959757223
GreyMatter;HDRFDST;STD;1.1638511845748096
Hippocampus;DICE;MEAN;0.37785224194259215
Hippocampus;DICE;STD;0.03099084569909902
Hippocampus;HDRFDST;MEAN;14.0930086725645
Hippocampus;HDRFDST;STD;2.4672062246642104
Thalamus;DICE;MEAN;0.6664728834013867
Thalamus;DICE;STD;0.02595695999800371
Thalamus;HDRFDST;MEAN;22.280960040224052
Thalamus;HDRFDST;STD;7.520559798707746
WhiteMatter;DICE;MEAN;0.6647760984964773
WhiteMatter;DICE;STD;0.06236796520768883
WhiteMatter;HDRFDST;MEAN;4.751582651350141
WhiteMatter;HDRFDST;STD;0.7228155417451712
