LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.39351907022099375
Amygdala;DICE;STD;0.05999385943243549
Amygdala;HDRFDST;MEAN;14.499717682949685
Amygdala;HDRFDST;STD;2.0391633369488233
GreyMatter;DICE;MEAN;0.3972167701452166
GreyMatter;DICE;STD;0.01599731571701752
GreyMatter;HDRFDST;MEAN;4.187802688092992
GreyMatter;HDRFDST;STD;1.1671797828959862
Hippocampus;DICE;MEAN;0.38740657161523495
Hippocampus;DICE;STD;0.03588752484009148
Hippocampus;HDRFDST;MEAN;14.540977171277072
Hippocampus;HDRFDST;STD;2.461703252709186
Thalamus;DICE;MEAN;0.6844567942521341
Thalamus;DICE;STD;0.03198891088163706
Thalamus;HDRFDST;MEAN;21.82851647273289
Thalamus;HDRFDST;STD;5.515058349612346
WhiteMatter;DICE;MEAN;0.6590719448064171
WhiteMatter;DICE;STD;0.06510816505918346
WhiteMatter;HDRFDST;MEAN;4.702733500330319
WhiteMatter;HDRFDST;STD;0.6959149551999532
