LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4131490226703445
Amygdala;DICE;STD;0.0638638872903142
Amygdala;HDRFDST;MEAN;15.059366926639322
Amygdala;HDRFDST;STD;3.0191832950057385
GreyMatter;DICE;MEAN;0.39969163981521877
GreyMatter;DICE;STD;0.017440758962758145
GreyMatter;HDRFDST;MEAN;4.483929252096458
GreyMatter;HDRFDST;STD;1.2224477339312687
Hippocampus;DICE;MEAN;0.3755857750188981
Hippocampus;DICE;STD;0.031550756401819695
Hippocampus;HDRFDST;MEAN;16.000742854673728
Hippocampus;HDRFDST;STD;3.7783896170998075
Thalamus;DICE;MEAN;0.67939415132647
Thalamus;DICE;STD;0.03485144765097155
Thalamus;HDRFDST;MEAN;28.23059139871276
Thalamus;HDRFDST;STD;11.521011643033995
WhiteMatter;DICE;MEAN;0.6609052421598822
WhiteMatter;DICE;STD;0.06328913818786903
WhiteMatter;HDRFDST;MEAN;4.768215080740964
WhiteMatter;HDRFDST;STD;0.8149386135129674
