LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4182602218629655
Amygdala;DICE;STD;0.07419181212431925
Amygdala;HDRFDST;MEAN;15.548270823944245
Amygdala;HDRFDST;STD;6.037489079516759
GreyMatter;DICE;MEAN;0.39799895493976833
GreyMatter;DICE;STD;0.015829861466630502
GreyMatter;HDRFDST;MEAN;4.354754788173711
GreyMatter;HDRFDST;STD;1.1559025628824169
Hippocampus;DICE;MEAN;0.3725109690496601
Hippocampus;DICE;STD;0.03118389533895042
Hippocampus;HDRFDST;MEAN;14.648994113453508
Hippocampus;HDRFDST;STD;1.7626603371053764
Thalamus;DICE;MEAN;0.6753375487076356
Thalamus;DICE;STD;0.026696046870901043
Thalamus;HDRFDST;MEAN;25.163751974036234
Thalamus;HDRFDST;STD;10.718469414482064
WhiteMatter;DICE;MEAN;0.6594403732367056
WhiteMatter;DICE;STD;0.062397800332126704
WhiteMatter;HDRFDST;MEAN;4.732834878738626
WhiteMatter;HDRFDST;STD;0.7073005093983304
