LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.41391330414202904
Amygdala;DICE;STD;0.057532099577004385
Amygdala;HDRFDST;MEAN;13.33655433244578
Amygdala;HDRFDST;STD;1.1118986184548054
GreyMatter;DICE;MEAN;0.39503485906439395
GreyMatter;DICE;STD;0.017829952936445567
GreyMatter;HDRFDST;MEAN;4.190842459369547
GreyMatter;HDRFDST;STD;0.9679046857751075
Hippocampus;DICE;MEAN;0.3687457560952959
Hippocampus;DICE;STD;0.027166275975318566
Hippocampus;HDRFDST;MEAN;15.673953740916772
Hippocampus;HDRFDST;STD;2.7617338987674196
Thalamus;DICE;MEAN;0.6758334445816194
Thalamus;DICE;STD;0.038364752238267914
Thalamus;HDRFDST;MEAN;22.910272227657863
Thalamus;HDRFDST;STD;6.99424237888628
WhiteMatter;DICE;MEAN;0.664384849825044
WhiteMatter;DICE;STD;0.06127232095521054
WhiteMatter;HDRFDST;MEAN;4.654210019799918
WhiteMatter;HDRFDST;STD;0.7337091328272032
