LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.40431753337190707
Amygdala;DICE;STD;0.0695132668176516
Amygdala;HDRFDST;MEAN;14.59211200382641
Amygdala;HDRFDST;STD;3.5735510725027013
GreyMatter;DICE;MEAN;0.3942568512600602
GreyMatter;DICE;STD;0.01677034280184324
GreyMatter;HDRFDST;MEAN;4.52553897522165
GreyMatter;HDRFDST;STD;1.058062844896172
Hippocampus;DICE;MEAN;0.37351213656842697
Hippocampus;DICE;STD;0.030348222678676314
Hippocampus;HDRFDST;MEAN;34.076261894728354
Hippocampus;HDRFDST;STD;14.096395825950841
Thalamus;DICE;MEAN;0.6712580938355959
Thalamus;DICE;STD;0.024763684278957948
Thalamus;HDRFDST;MEAN;24.080252051591422
Thalamus;HDRFDST;STD;4.067119512852685
WhiteMatter;DICE;MEAN;0.6617201104497792
WhiteMatter;DICE;STD;0.06029448020162397
WhiteMatter;HDRFDST;MEAN;4.899169422645838
WhiteMatter;HDRFDST;STD;0.8933862368606581
