LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.3957184139854352
Amygdala;DICE;STD;0.0697291065211021
Amygdala;HDRFDST;MEAN;20.28129207709387
Amygdala;HDRFDST;STD;18.255661907572936
GreyMatter;DICE;MEAN;0.3997732926522353
GreyMatter;DICE;STD;0.0173163069733933
GreyMatter;HDRFDST;MEAN;4.306339502136928
GreyMatter;HDRFDST;STD;1.1642336931797974
Hippocampus;DICE;MEAN;0.37505558897476116
Hippocampus;DICE;STD;0.03554016964850425
Hippocampus;HDRFDST;MEAN;17.36965887680908
Hippocampus;HDRFDST;STD;2.279243405888786
Thalamus;DICE;MEAN;0.6763660923270431
Thalamus;DICE;STD;0.02634941024860421
Thalamus;HDRFDST;MEAN;20.87053945673829
Thalamus;HDRFDST;STD;3.690607373418408
WhiteMatter;DICE;MEAN;0.6562876995208656
WhiteMatter;DICE;STD;0.0656785981069702
WhiteMatter;HDRFDST;MEAN;4.906603661295068
WhiteMatter;HDRFDST;STD;0.7907215129018752
