LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4144634171720657
Amygdala;DICE;STD;0.08014629295458121
Amygdala;HDRFDST;MEAN;14.832612163924585
Amygdala;HDRFDST;STD;3.859224843747302
GreyMatter;DICE;MEAN;0.39824597304176423
GreyMatter;DICE;STD;0.01822002116151978
GreyMatter;HDRFDST;MEAN;3.874844631243705
GreyMatter;HDRFDST;STD;0.8863289929376343
Hippocampus;DICE;MEAN;0.38291162953382407
Hippocampus;DICE;STD;0.03525976623948132
Hippocampus;HDRFDST;MEAN;15.917567824310193
Hippocampus;HDRFDST;STD;3.0709989512347446
Thalamus;DICE;MEAN;0.6924993862618165
Thalamus;DICE;STD;0.02848549753642315
Thalamus;HDRFDST;MEAN;22.467491124961644
Thalamus;HDRFDST;STD;6.301733297257969
WhiteMatter;DICE;MEAN;0.6600917037500965
WhiteMatter;DICE;STD;0.06239963447718655
WhiteMatter;HDRFDST;MEAN;4.69884137795497
WhiteMatter;HDRFDST;STD;0.7217268907406986
