LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.38915560552920053
Amygdala;DICE;STD;0.03497303179820001
Amygdala;HDRFDST;MEAN;19.630979796111653
Amygdala;HDRFDST;STD;1.3507894893936085
GreyMatter;DICE;MEAN;0.40585473070042877
GreyMatter;DICE;STD;0.01858987714831456
GreyMatter;HDRFDST;MEAN;3.691056483874948
GreyMatter;HDRFDST;STD;0.5254541205897113
Hippocampus;DICE;MEAN;0.35802507382620574
Hippocampus;DICE;STD;0.027567376086663254
Hippocampus;HDRFDST;MEAN;16.44280078012998
Hippocampus;HDRFDST;STD;0.7964311049657571
Thalamus;DICE;MEAN;0.6758254566244324
Thalamus;DICE;STD;0.029438905750369917
Thalamus;HDRFDST;MEAN;28.52912068666647
Thalamus;HDRFDST;STD;7.408729502797319
WhiteMatter;DICE;MEAN;0.6640536869563006
WhiteMatter;DICE;STD;0.026306010632386526
WhiteMatter;HDRFDST;MEAN;5.400093027060744
WhiteMatter;HDRFDST;STD;0.3728207331814187
