LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4074369723306005
Amygdala;DICE;STD;0.053095642931711984
Amygdala;HDRFDST;MEAN;13.916102697695447
Amygdala;HDRFDST;STD;1.2418074356330528
GreyMatter;DICE;MEAN;0.39763973439741185
GreyMatter;DICE;STD;0.017080251686999268
GreyMatter;HDRFDST;MEAN;4.003349167282065
GreyMatter;HDRFDST;STD;0.986506687672215
Hippocampus;DICE;MEAN;0.35315379164878846
Hippocampus;DICE;STD;0.028564741902924583
Hippocampus;HDRFDST;MEAN;18.82895490201891
Hippocampus;HDRFDST;STD;2.251767594077629
Thalamus;DICE;MEAN;0.684763548303452
Thalamus;DICE;STD;0.02996823449776339
Thalamus;HDRFDST;MEAN;23.52307431271938
Thalamus;HDRFDST;STD;8.477321208865552
WhiteMatter;DICE;MEAN;0.6609016562367404
WhiteMatter;DICE;STD;0.06291983107148762
WhiteMatter;HDRFDST;MEAN;4.829124351305558
WhiteMatter;HDRFDST;STD;0.882925817737634
